Date,weight_SPY,weight_TLT,weight_GLD,turnover,gross_strategy_return,cost,net_strategy_return
2012-04-02,0.4678970051154528,0.2973348664651672,0.23476812841937997,0.006926462744626716,0.006257225287804473,1.3852925489253432e-06,0.006255839995255547
2012-04-03,0.46871512054554115,0.29598683247808666,0.23529804697637213,0.0013480339870805408,-0.011450044598093274,2.696067974161082e-07,-0.01145031420489069
2012-04-04,0.47746846171397905,0.28848370740869855,0.2340478308773223,0.008753341168437914,-0.004689435112408679,1.750668233687583e-06,-0.004691185780642366
2012-04-05,0.47249056705047493,0.2921908147365351,0.23531861821298994,0.004977894663504137,0.0035212489991115594,9.955789327008275e-07,0.0035202534201788584
2012-04-09,0.47306465513249407,0.29121679071101503,0.2357185541564909,0.000974024025520076,0.0030743255081768207,1.9480480510401523e-07,0.0030741307033717168
2012-04-10,0.47093387035267015,0.28720541620589163,0.24186071344143809,0.0061421592849472545,-0.0020230024526122167,1.228431856989451e-06,-0.0020242308844692063
2012-04-11,0.4568331598261386,0.29413081869022717,0.2490360214836342,0.014100710526531612,0.00012758939738076504,2.8201421053063228e-06,0.00012476925527545873
2012-04-12,0.45751884971918855,0.29099498393189654,0.25148616634891496,0.003135834758330666,0.007312917694521184,6.271669516661333e-07,0.0073122905275695175
2012-04-13,0.4497292894199766,0.2973588189183599,0.2529118916616635,0.007789560299211934,-0.0034119393607243936,1.557912059842387e-06,-0.003413497272784236
2012-04-16,0.446061579022577,0.2973778545478884,0.25656056642953456,0.003667710397399576,-0.0013474802308050733,7.335420794799152e-07,-0.0013482137728845532
2012-04-17,0.44623549936265294,0.298022504086226,0.25574199655112106,0.0008185698784135276,0.006096128961163787,1.6371397568270553e-07,0.006095965247188104
2012-04-18,0.4382883723479701,0.3021269902439959,0.259584637408034,0.007947127014682864,-0.0021226657635010884,1.589425402936573e-06,-0.002124255188904025
2012-04-19,0.4400315554058389,0.30244767459861216,0.2575207699955489,0.002063867412485071,-0.002347098401802566,4.127734824970142e-07,-0.0023475111752850634
2012-04-20,0.43663692595634157,0.30629363143003857,0.25706944261361986,0.0038459568314263837,0.0009589647259187786,7.691913662852768e-07,0.0009581955345524933
2012-04-23,0.43535025308759523,0.30824636358261703,0.25640338332978774,0.0019527321525784624,-0.0021781616913156727,3.905464305156925e-07,-0.0021785522377461885
2012-04-24,0.4322457838444628,0.30955097844010987,0.25820323771542736,0.0031044692431324294,-0.00016227523272287025,6.208938486264859e-07,-0.00016289612657149674
2012-04-25,0.43231064458070606,0.3085710801034604,0.2591182753158336,0.0009798983366494651,0.004858255150774233,1.9597966732989304e-07,0.0048580591711069035
2012-04-26,0.42323163073434794,0.3067427234345039,0.27002564583114813,0.010907370515314568,0.007177869737487969,2.1814741030629138e-06,0.007175688263384906
2012-04-27,0.4222072685389069,0.3094127222776338,0.26838000918345944,0.002669998843129795,0.0015405199387242881,5.33999768625959e-07,0.0015399859389556621
2012-04-30,0.421417868538705,0.30896291229944445,0.2696192191618506,0.0012392099783911925,-0.0006466392801206645,2.478419956782385e-07,-0.0006468871221163427
2012-05-01,0.419711018867145,0.3114625480092647,0.2688264331235903,0.002499635709820286,6.536826852823849e-05,4.999271419640572e-07,6.486834138627444e-05
2012-05-02,0.4171135270566893,0.31373937797058177,0.269147094972729,0.0025974918104557376,-0.000252979765398163,5.194983620911476e-07,-0.00025349926376025416
2012-05-03,0.4179213124549142,0.3143051398996884,0.2677735476453974,0.0013735473273315535,-0.005968942070994672,2.747094654663107e-07,-0.005969216780460138
2012-05-04,0.41512170944353416,0.31571331938924474,0.26916497116722105,0.0027996030113800197,-0.0033830741129486476,5.59920602276004e-07,-0.0033836340335509237
2012-05-07,0.4040624694469467,0.32385111206987266,0.2720864184831807,0.011059239996587533,-0.0003153609041083393,2.211847999317507e-06,-0.0003175727521076568
2012-05-08,0.40292411867487965,0.3257765933646417,0.27129928796047864,0.001925481294769077,-0.005132411385508786,3.850962589538154e-07,-0.0051327964817677405
2012-05-09,0.40121272731133034,0.3294817391428425,0.26930553354582726,0.003705145778200747,-0.004799312674748984,7.410291556401495e-07,-0.004800053703904624
2012-05-10,0.4004209276684781,0.3303002349867382,0.26927883734478375,0.0008184958438957335,0.0003766030879172066,1.6369916877914671e-07,0.00037643938874842744
2012-05-11,0.39970811472417195,0.3315382906139724,0.2687535946618557,0.0012380556272341692,-0.0005646108567170115,2.4761112544683384e-07,-0.0005648584678424582
2012-05-14,0.4002814032396914,0.33291077872501335,0.26680781803529524,0.0019457766265604526,-0.003649639936596166,3.891553253120905e-07,-0.003650029091921478
2012-05-15,0.4012908677874457,0.3312262776156203,0.26748285459693394,0.0016845011093930273,-0.0037752225166807858,3.369002218786055e-07,-0.0037755594169026642
2012-05-16,0.4006410941693614,0.33247293267723393,0.2668859731534047,0.0012466550616136163,-0.001075048941650385,2.4933101232272325e-07,-0.0010752982726627077
2012-05-17,0.4004579742085877,0.3320428637884297,0.2674991620029825,0.0006131888495778948,0.005916918156766216,1.2263776991557895e-07,0.0059167955189963
2012-05-18,0.4040642205198215,0.33239966193438397,0.2635361175457946,0.003963044457188009,-0.0003593363133768297,7.926088914376018e-07,-0.0003601289222682673
2012-05-21,0.4032696106600965,0.33421765674108866,0.26251273259881475,0.0018179948067047758,0.006401439677881287,3.6359896134095516e-07,0.006401076078919946
2012-05-22,0.3880971916814173,0.3398397611077318,0.272063047210851,0.01517241897867927,-0.007628720974747127,3.034483795735854e-06,-0.007631755458542863
2012-05-23,0.3887874000772797,0.3396741557700764,0.2715384441526439,0.0006902083958624239,0.001740365020536548,1.3804167917248477e-07,0.0017402269788573755
2012-05-24,0.3898652306995545,0.33852648420939874,0.2716082850910468,0.0011476715606776877,-0.0008988472745098228,2.2953431213553754e-07,-0.0008990768088219584
2012-05-25,0.3897560381784711,0.33864733781892226,0.27159662400260665,0.00012085360952351909,0.002280406120863755,2.417072190470382e-08,0.0022803819501418503
2012-05-29,0.3896196907032706,0.3405068488960122,0.2698734604007172,0.001859511077089926,0.0007365689317219547,3.719022154179852e-07,0.0007361970295065367
2012-05-30,0.3847746909729075,0.3425414018035776,0.2726839072235148,0.004844999730363092,0.0047110911401757735,9.689999460726184e-07,0.004710122140229701
2012-05-31,0.3643974803918852,0.31552941231326476,0.3200731072948501,0.047389200071335236,0.0022390788317610743,9.477840014267047e-06,0.0022296009917468075
2012-06-01,0.36247812119961575,0.3131823674264423,0.32433951137394207,0.004266404079091929,0.010887141336208706,8.532808158183858e-07,0.010886288055392887
2012-06-04,0.3667781318028287,0.32623790197098634,0.30698396622618496,0.017355545147757057,-0.003099994733968038,3.4711090295514114e-06,-0.0031034658429975894
2012-06-05,0.3669088393719486,0.32605137095771486,0.30703978967033657,0.00018653101327151256,-0.0019345124104174379,3.730620265430251e-08,-0.001934549716620092
2012-06-06,0.368558564865502,0.32023478960104607,0.31120664553345195,0.005816581356668765,0.0020198757639120937,1.163316271333753e-06,0.00201871244764076
2012-06-07,0.36075434700270503,0.31873155929793034,0.32051409369936457,0.00930744816591264,-0.004822191246548143,1.8614896331825283e-06,-0.004824052736181326
2012-06-08,0.3633505988896801,0.32083544967787647,0.3158139514324434,0.00470014226692117,0.0032827515739055233,9.40028453384234e-07,0.003281811545452139
2012-06-11,0.36172822554127804,0.3209871736795862,0.3172846007791358,0.0016223733484020675,-0.0018401868555009116,3.244746696804135e-07,-0.001840511330170592
2012-06-12,0.358303428330611,0.3223589611164433,0.31933761055294557,0.0034247972106669633,0.0034308992103611958,6.849594421333927e-07,0.0034302142509190624
2012-06-13,0.35878872838855824,0.32286328093141375,0.31834799068002795,0.000989619872917652,0.0022350768725606426,1.979239745835304e-07,0.002234878948586059
2012-06-14,0.34922327627351557,0.33368894775714697,0.3170877759693374,0.010825666825733216,0.004548868152799656,2.165133365146643e-06,0.00454670301943451
2012-06-15,0.34673552999270324,0.33378337070621894,0.3194810993010778,0.0024877462808123585,0.005586982690094651,4.975492561624717e-07,0.005586485140838488
2012-06-18,0.3443580925038196,0.3347975404098261,0.3208443670863542,0.0023774374888836103,0.002651844039241931,4.7548749777672207e-07,0.002651368551744154
2012-06-19,0.34258634681637173,0.3385484659340414,0.3188651872495868,0.0037509255242152983,-0.0026632929506344707,7.501851048430597e-07,-0.002664043135739314
2012-06-20,0.3424400421982085,0.33438295978840615,0.3231769980133854,0.0043118107637985514,-0.0013492277859689526,8.623621527597103e-07,-0.0013500901481217123
2012-06-21,0.34212839625769126,0.3363787953148854,0.32149280842742345,0.0019958355264792227,-0.01403052728887215,3.9916710529584455e-07,-0.014030926455977446
2012-06-22,0.3385829589928124,0.3458769870668819,0.3155400539403057,0.009498191751996565,-0.0007186384680535781,1.8996383503993131e-06,-0.0007205381064039774
2012-06-25,0.3381497220054732,0.34168068855255324,0.3201695894419735,0.004629535501667809,0.0019009705494587217,9.259071003335618e-07,0.001900044642358388
2012-06-26,0.336651393179605,0.3372010854676355,0.3261475213527596,0.005977931910786022,-0.0020554588018321133,1.1955863821572044e-06,-0.0020566543882142704
2012-06-27,0.33615517396310335,0.3374071848977724,0.32643764113912416,0.0004962192165015589,0.004014459300992318,9.924384330031178e-08,0.004014360057149017
2012-06-28,0.3337661093316489,0.3375885351970889,0.32864535547126217,0.002389064631454496,-0.003953009627705429,4.778129262908993e-07,-0.00395348744063172
2012-06-29,0.3344089877712346,0.3392525902161455,0.32633842201261987,0.002306933458642302,0.012867176657698225,4.613866917284604e-07,0.012866715271006496
2012-07-02,0.32811955324336034,0.3539854253836217,0.31789502137301795,0.0147328351674762,0.004435857230742773,2.94656703349524e-06,0.004432910663709278
2012-07-03,0.3292667573646875,0.352146990701318,0.31858625193399437,0.001838434682303658,0.004333001660635789,3.676869364607316e-07,0.0043326339736993276
2012-07-05,0.3251170999831242,0.3575196964604965,0.3173632035563793,0.005372705759178448,-0.0032278732067940554,1.0745411518356896e-06,-0.0032289477479458912
2012-07-06,0.3238562133217851,0.3583118797608636,0.3178319069173514,0.001260886661339139,-0.0037694242988400464,2.5217733226782783e-07,-0.0037696764761723143
2012-07-09,0.32348286819143485,0.3593514594109426,0.31716567239762256,0.0010395796500790588,0.0034428189707710983,2.0791593001581178e-07,0.0034426110548410826
2012-07-10,0.3204302372107894,0.36723358156008346,0.31233618122912726,0.007882122149140802,-0.005881859597556337,1.5764244298281605e-06,-0.005883436021986164
2012-07-11,0.32280851671284677,0.3675616433214137,0.3096298399657397,0.0027063412633876183,0.0022156464799429703,5.412682526775237e-07,0.0022151052116902927
2012-07-12,0.3219159067392015,0.3718721182297418,0.30621197503105674,0.0043104749083281435,0.0002709497750902497,8.620949816656287e-07,0.0002700876801085841
2012-07-13,0.3237688764136189,0.3696029165010347,0.30662820708534644,0.002269201728707093,0.0075765683435292264,4.5384034574141866e-07,0.0075761145031834854
2012-07-16,0.31864254196108677,0.3759214305623626,0.3054360274765507,0.0063185140613278845,0.0011339123708787285,1.263702812265577e-06,0.0011326486680664628
2012-07-17,0.3185086117923718,0.37601091389795605,0.30548047430967207,0.00013393016871490748,-0.002234030875362611,2.6786033742981497e-08,-0.002234057661396354
2012-07-18,0.32289938664228557,0.37217519003976973,0.30492542331794475,0.004390774849913709,0.0017595805984611623,8.781549699827419e-07,0.0017587024434911796
2012-07-19,0.3219060880863455,0.37243646981146084,0.30565744210219364,0.0009932985559400198,0.0005485175873973003,1.9865971118800398e-07,0.0005483189276861123
2012-07-20,0.3228144785614298,0.37169026498481306,0.3054952564537572,0.0009083904750842586,0.002165816007818943,1.8167809501685174e-07,0.002165634329723926
2012-07-23,0.3227751371762627,0.3698029228893458,0.3074219399343914,0.001926683480634267,-0.002468705533882747,3.853366961268534e-07,-0.002469090870578874
2012-07-24,0.32207457644056003,0.37055238757574266,0.30737303598369725,0.0007494646863968335,0.0011368169018090644,1.498929372793667e-07,0.001136667008871785
2012-07-25,0.32060167688852875,0.37229072657423123,0.30710759653724007,0.00173833899848852,0.00533275313674066,3.47667799697704e-07,0.005332405468940962
2012-07-26,0.324904872419291,0.3733427892174351,0.3017523383632739,0.005355258173966121,0.004074450180318713,1.0710516347932242e-06,0.0040733791286839205
2012-07-27,0.32199463939863127,0.37260977376569776,0.3053955868356709,0.003643248472397026,0.00040697555238577163,7.286496944794052e-07,0.00040624690269129224
2012-07-30,0.3214721252870351,0.36582583899480486,0.31270203571815997,0.007306448882489047,0.0025148705248293,1.4612897764978096e-06,0.002513409235052802
2012-07-31,0.3219785026952471,0.3648818255195811,0.3131396717851717,0.0009440134752237428,-0.0033886778767728627,1.8880269504474857e-07,-0.0033888666794679076
2012-08-01,0.32145445574021425,0.3662252841635778,0.31232026009620795,0.0013434586439966534,-0.00480526207269622,2.6869172879933067e-07,-0.0048055307644250195
2012-08-02,0.3221331515301837,0.3661817599919,0.3116850884779164,0.0006786957899693746,-0.002177523646035365,1.3573915799387493e-07,-0.002177659385193359
2012-08-03,0.32204122862837997,0.3653543252911418,0.3126044460804782,0.0009193576025618433,0.0033711193904966863,1.8387152051236867e-07,0.003370935518976174
2012-08-06,0.32362955168235663,0.3610757511263384,0.3152946971913049,0.004278574164803373,0.002289032930412225,8.557148329606745e-07,0.0022881772155792643
2012-08-07,0.3237425381956358,0.361277758144644,0.3149797036597202,0.0003149935315847341,-0.0030652432560968547,6.299870631694682e-08,-0.0030653062548031715
2012-08-08,0.3228681442860879,0.35438292026982793,0.32274893544408406,0.0077692317843639225,-0.0010828294998247987,1.5538463568727845e-06,-0.0010843833461816716
2012-08-09,0.3232042033541971,0.35235020156424685,0.324445595081556,0.0020327187055811102,0.0010802581439990637,4.065437411162221e-07,0.0010798516002579475
2012-08-10,0.3231566531736626,0.3526430768461757,0.32420026998016177,0.00029287528192878387,0.002697065646773766,5.8575056385756775e-08,0.0026970070717173803
2012-08-13,0.322466940255641,0.35271122630497487,0.3248218334393842,0.0006897129180216122,-0.0032085632815401833,1.3794258360432244e-07,-0.0032087012241237877
2012-08-14,0.32175097239916844,0.3535691012954213,0.32467992630541015,0.0008578749904465111,-0.006534056895184922,1.7157499808930223e-07,-0.006534228470183011
2012-08-15,0.32372048512145724,0.3485130534128922,0.3277664614656505,0.005056047882529141,-0.0034742948324570405,1.0112095765058283e-06,-0.0034753060420335464
2012-08-16,0.3261039382738054,0.34432860038425656,0.3295674613419381,0.004184453028635682,0.0014412477501020856,8.368906057271364e-07,0.0014404108594963585
2012-08-17,0.32357721481778556,0.3430656286607022,0.33335715652151227,0.0037896951795741707,0.002446390115216179,7.579390359148341e-07,0.0024456321761802645
2012-08-20,0.32448886261838306,0.3404142504896824,0.3350968868919347,0.0026513781710198747,0.0018772509990714022,5.30275634203975e-07,0.0018767207234371983
2012-08-21,0.32912028045071146,0.33820695307960114,0.33267276646968735,0.004631417832328483,0.0038250295300792858,9.262835664656966e-07,0.0038241032465128203
2012-08-22,0.32573821642923817,0.3384520988254513,0.33580968474531064,0.003382064021473369,0.009339171797333595,6.764128042946738e-07,0.009338495384529301
2012-08-23,0.32875009769494523,0.33486418952305447,0.3363857127820003,0.0035879093023967745,0.001539297740516843,7.17581860479355e-07,0.0015385801586563636
2012-08-24,0.3275909406533813,0.336203961289881,0.3362050980567377,0.0013397717668265363,0.0018228984735946152,2.679543533653073e-07,0.0018226305192412498
2012-08-27,0.32688611060150047,0.33589877952494707,0.3372151098735526,0.0010100118168148153,0.0007638946844671839,2.0200236336296307e-07,0.0007636926821038209
2012-08-28,0.32810684509043875,0.3332275061631551,0.3386656487464063,0.002671273361791987,0.0010595784506885508,5.342546723583974e-07,0.0010590441960161923
2012-08-29,0.32603715312829834,0.343740715083389,0.3302221317883127,0.01051320892023394,-0.0033940179799580475,2.1026417840467884e-06,-0.0033961206217420943
2012-08-30,0.3254295049306347,0.3467391816576971,0.3278313134116683,0.0029984665743080785,-0.0006895001703928182,5.996933148616157e-07,-0.0006900998637076798
2012-08-31,0.31548045048848994,0.33573917567500083,0.3487803738365092,0.020949060424840987,0.014288981025756951,4.189812084968198e-06,0.014284791213671983
2012-09-04,0.3235955066709862,0.3388389228683143,0.33756557046069957,0.011214803375809684,-0.0001037992948339421,2.242960675161937e-06,-0.00010604225550910404
2012-09-05,0.32200283285767706,0.3429846349945948,0.33501253214772814,0.004145712126280537,-0.0022365746606885233,8.291424252561075e-07,-0.0022374038031137793
2012-09-06,0.3271298094077683,0.3482205817163273,0.3246496088759044,0.010362923271823754,0.0019875917006127444,2.072584654364751e-06,0.0019855191159583794
2012-09-07,0.31859375442416266,0.34054369198831613,0.3408625535875212,0.016212944711616828,0.006994440009188204,3.242588942323366e-06,0.006991197420245881
2012-09-10,0.3247070061076484,0.3448901979525152,0.33040279593983646,0.010459757647684781,-0.003266516106914785,2.091951529536956e-06,-0.003268608058444322
2012-09-11,0.32864699655616125,0.34421924997365416,0.3271337534701846,0.00393999044851287,-5.0580573830293985e-05,7.879980897025741e-07,-5.136857191999656e-05
2012-09-12,0.3300978794034268,0.3438357172213263,0.326066403375247,0.0014508828472654944,-0.003145906686128801,2.901765694530989e-07,-0.003146196862698254
2012-09-13,0.3320865957100878,0.3416789253797973,0.3262344789101149,0.002156791841528949,0.010301806885301633,4.313583683057898e-07,0.010301375526933327
2012-09-14,0.3335882839927837,0.3467252301505954,0.3196864858566208,0.0065479930534940445,-0.006821785451339518,1.309598610698809e-06,-0.006823095049950217
2012-09-17,0.34315936392128,0.3304248080206484,0.32641582805807173,0.016300422129947145,0.00014088241502660092,3.260084425989429e-06,0.00013762233060061148
2012-09-18,0.34500812287045884,0.3288477367860978,0.32614414034344336,0.001848758949178908,0.0038925391552532586,3.697517898357816e-07,0.003892169403463423
2012-09-19,0.34524881266260216,0.3307652970055937,0.3239858903318041,0.0021582500116392456,0.00239791375984061,4.316500023278491e-07,0.002397482109838282
2012-09-20,0.3447926841852752,0.32935824823304244,0.3258490675816824,0.0018631772498782784,0.00032719139559036386,3.726354499756557e-07,0.0003268187601403882
2012-09-21,0.35097999038506744,0.3141003054452955,0.33491970416963707,0.01525794278774692,0.0011724259202632813,3.051588557549384e-06,0.001169374331705732
2012-09-24,0.35001246300111055,0.31726528782419006,0.33272224917469945,0.0031649823788945375,0.00019095465151113813,6.329964757789075e-07,0.00019032165503535923
2012-09-25,0.35766066199285873,0.31659079786120836,0.32574854014593296,0.0076481989917481785,-0.0012123873948993939,1.5296397983496358e-06,-0.0012139170346977435
2012-09-26,0.3534131453259634,0.31573581517055427,0.33085103950348227,0.005102499357549362,-0.00045186805828884295,1.0204998715098724e-06,-0.0004528885581603528
2012-09-27,0.3557913582959321,0.3136347162705032,0.3305739254335646,0.002378212969968707,0.006044736780997427,4.7564259399374146e-07,0.006044261138403433
2012-09-28,0.3546349078409358,0.3131988939772883,0.33216619818177584,0.0015922727482112209,-0.002333282767350581,3.184545496422442e-07,-0.0023336012219002233
2012-10-01,0.3604752555908657,0.3004878335282051,0.3390369108809292,0.012711060449083211,0.0028553780573313406,2.5422120898166424e-06,0.002852835845241524
2012-10-02,0.35934622954534645,0.30252078216942163,0.33813298828523186,0.0020329486412165587,-0.0004128402894047642,4.0658972824331176e-07,-0.0004132468791330075
2012-10-03,0.3567178318098486,0.3007003886380334,0.34258177955211805,0.004448791266886132,0.00217040063006298,8.897582533772265e-07,0.0021695108718096027
2012-10-04,0.354161300565657,0.29846062207091945,0.3473780773634235,0.004796297811305528,0.0012345469409740634,9.592595622611057e-07,0.0012335876814118024
2012-10-05,0.3541706316527489,0.29287632380502165,0.3529530445422293,0.005584298265897764,-0.0057824420298436974,1.1168596531795527e-06,-0.005783558889496877
2012-10-08,0.3562324878928547,0.2922716594182521,0.3514958526888933,0.002061856240105686,8.102841099053124e-05,4.1237124802113724e-07,8.061603974251011e-05
2012-10-09,0.3564865022441477,0.28639624113676637,0.357117256619086,0.005875418281485717,-0.006240448224803262,1.1750836562971434e-06,-0.006241623308459559
2012-10-10,0.3529173791468146,0.2893804506772005,0.357702170175985,0.0035691230973330934,-0.0005247398227393633,7.138246194666187e-07,-0.0005254536473588299
2012-10-11,0.35189892191025046,0.2895191314535908,0.3585819466361588,0.0010184572365641298,0.003207812333683721,2.0369144731282597e-07,0.003207608642236408
2012-10-12,0.3602418547634868,0.28308736916650407,0.3566707760700092,0.00834293285323634,-0.0030945266000765867,1.668586570647268e-06,-0.003096195186647234
2012-10-15,0.36145973912808466,0.2849162559054907,0.3536240049664245,0.003046771103584589,-0.0011891529209143398,6.093542207169179e-07,-0.0011897622751350567
2012-10-16,0.3620696810108874,0.287884139413728,0.3500461795753847,0.0035778253910399016,0.001913908593667408,7.155650782079804e-07,0.0019131930285892
2012-10-17,0.36240289615499705,0.2849712243251857,0.3526258795198172,0.002912915088542245,-0.0007465840940040474,5.82583017708449e-07,-0.0007471666770217559
2012-10-18,0.3627672567008725,0.2837119074499379,0.3535208358491896,0.0012593168752478012,-0.00424404499714723,2.5186337504956026e-07,-0.004244296860522279
2012-10-19,0.3654821999093081,0.28578031022820877,0.3487374898624831,0.004783345986706461,-0.0059727468259706835,9.566691973412923e-07,-0.005973703495168025
2012-10-22,0.3623021718441925,0.28731824211698764,0.35037958603881975,0.0031800280651155532,-0.0005102821149617479,6.360056130231107e-07,-0.000510918120574771
2012-10-23,0.3653113871180048,0.2868495733952291,0.347839039486766,0.0030092152738123157,-0.005429174176306779,6.018430547624632e-07,-0.005429776019361542
2012-10-24,0.3600182696524987,0.2864688174912793,0.353512912856222,0.005673873369455962,-0.005061731530198891,1.1347746738911924e-06,-0.005062866304872782
2012-10-25,0.36842170621850884,0.2820817056519829,0.3494965881295083,0.008403436566010114,0.002090952783653844,1.680687313202023e-06,0.002089272096340642
2012-10-26,0.37856895504033344,0.282759831539926,0.3386712134197406,0.010825374709767716,0.003766316959530022,2.1650749419535434e-06,0.0037641518845880685
2012-10-31,0.3804004398718277,0.27921652161875044,0.34038303850942203,0.0035433099211756303,0.0034857272017304497,7.086619842351261e-07,0.0034850185397462146
2012-11-01,0.38269583050017913,0.2769981953260808,0.34030597417374014,0.00229539062835149,0.00018873841612497143,4.5907812567029807e-07,0.00018827933799930112
2012-11-02,0.37767474266157314,0.2772189407712999,0.3451063165671269,0.005021087838605942,-0.010773172877597924,1.0042175677211886e-06,-0.010774177095165646
2012-11-05,0.3836152322878674,0.2844989390715427,0.3318858286405899,0.013220487926537072,0.003677615630729307,2.6440975853074148e-06,0.0036749715331439994
2012-11-06,0.39744755683421795,0.27992758146014907,0.322624861705633,0.013832324546350555,0.006536807806711536,2.766464909270111e-06,0.006534041341802265
2012-11-07,0.4009015111789911,0.2831474854081325,0.31595100341287646,0.006673858292756546,-0.003586827351951918,1.3347716585513092e-06,-0.0035881621236104693
2012-11-08,0.38069032626856236,0.2897854531544552,0.3295242205769824,0.02021118491042867,0.002691376427882409,4.042236982085734e-06,0.0026873341909003233
2012-11-09,0.37818178792382046,0.2893351553738812,0.33248305670229833,0.0029588361253159168,0.00031429179341576485,5.917672250631834e-07,0.00031370002619070166
2012-11-12,0.37818029115253127,0.2893367241443341,0.33248298470313464,1.568770452875512e-06,5.032681825179971e-05,3.137540905751024e-10,5.032650449770914e-05
2012-11-13,0.37821564977033,0.28983914845435105,0.3319452017753189,0.0005377829278157276,-0.001042287372084344,1.0755658556314552e-07,-0.0010423949286699071
2012-11-14,0.37685214336570544,0.28911882619968216,0.33402903043461246,0.0020838286592935185,-0.004733023017671542,4.167657318587037e-07,-0.0047334397834034
2012-11-15,0.367762852702901,0.2954014869532579,0.33683566034384105,0.009089290662804395,-0.0033207862359228937,1.817858132560879e-06,-0.0033226040940554547
2012-11-16,0.3663091593373661,0.30040621255235184,0.33328462811028214,0.005004725599093873,0.0011258023017361252,1.0009451198187748e-06,0.0011248013566163065
2012-11-19,0.3662186891466934,0.3014203286760113,0.33236098217729526,0.0010141161236595087,0.00970566028895574,2.0282322473190175e-07,0.009705457465731007
2012-11-20,0.3541558298384808,0.30920315867588866,0.3366410114856305,0.012062859308212603,-0.0039102930438915,2.412571861642521e-06,-0.003912705615753143
2012-11-21,0.35552015113618424,0.3069362032432946,0.33754364562052114,0.002266955432594031,0.0008341876916410907,4.5339108651880623e-07,0.0008337343005545718
2012-11-23,0.3542491662510048,0.30615882162016256,0.33959201212883255,0.002048366508311472,0.008685837499259282,4.096733016622944e-07,0.008685427825957619
2012-11-26,0.34602789991307287,0.31521922592260215,0.3387528741643251,0.009060404302439484,0.0004033558237427463,1.812080860487897e-06,0.0004015437428822584
2012-11-27,0.3471868256764221,0.3134692358488822,0.3393439384746957,0.0017499900737198981,-0.0019836638151639607,3.499980147439796e-07,-0.0019840138131787047
2012-11-28,0.3479759313892236,0.313362883825398,0.33866118478537843,0.0007891057128014689,-0.001983975451115491,1.578211425602938e-07,-0.0019841332722580515
2012-11-29,0.3480202782820372,0.3171047453541429,0.33487497636381997,0.003786208421558468,0.0029411204620624805,7.572416843116937e-07,0.002940363220378169
2012-11-30,0.3475173421357581,0.3176252305059677,0.33485742735827423,0.0005204851518248177,-0.0030527534887502487,1.0409703036496355e-07,-0.0030528575857806137
2012-12-03,0.34743878410619994,0.3179471953676665,0.3346140205261336,0.00032196486169880356,-0.0012561314321533291,6.439297233976072e-08,-0.0012561958251256688
2012-12-04,0.34795784389582374,0.31813688816955227,0.3339052679346239,0.000708752591509626,-0.0020919194892361657,1.417505183019252e-07,-0.0020920612397544677
2012-12-05,0.340488839881201,0.31641839072970074,0.3430927693890984,0.00918750145447439,-0.00017438490256687863,1.837500290894878e-06,-0.0001762224028577735
2012-12-06,0.3404521801781814,0.31646886154593445,0.3430789582758842,5.0470816233744165e-05,0.0026310154962565606,1.0094163246748834e-08,0.002631005402093314
2012-12-07,0.3400502548798212,0.3170571306112512,0.34289261450892766,0.0005882690653167266,-0.0005229501034125384,1.1765381306334533e-07,-0.0005230677572256018
2012-12-10,0.3501637224370742,0.3159113429703001,0.33392493459262584,0.010113467557252953,0.0028378538447912894,2.0226935114505906e-06,0.002835831151279839
2012-12-11,0.3430434587753751,0.3089626886639031,0.3479938525607217,0.014068917968095979,-0.00032761996250990904,2.813783593619196e-06,-0.00033043374610352823
2012-12-12,0.3424695413362717,0.3070794752172664,0.3504509834464618,0.002457130885740094,-0.003144220290112895,4.914261771480189e-07,-0.003144711716290043
2012-12-13,0.343620750519245,0.3043791313954448,0.3520001180853103,0.002700343821821688,-0.004856436393560808,5.400687643643376e-07,-0.004856976462325172
2012-12-14,0.34204261369782957,0.30980441343602483,0.3481529728661457,0.005425282040580015,0.0005437634007526909,1.0850564081160031e-06,0.0005426783443445749
2012-12-17,0.3418302461510305,0.29796031143900126,0.36020944240996816,0.012056469543822529,0.00023815368493392951,2.4112939087645057e-06,0.000235742391025165
2012-12-18,0.3311052456386047,0.31297566736361787,0.35591908699777736,0.015015355924616614,-0.004611089072777052,3.003071184923323e-06,-0.004614092143961975
2012-12-19,0.3295533479529348,0.31794135975209914,0.3525052922949661,0.004965692388481241,-0.002241069171677973,9.931384776962482e-07,-0.0022420623101556693
2012-12-20,0.32627321945005666,0.3177845341521745,0.35594224639776884,0.0034369541028027584,-0.0023852944515072114,6.873908205605517e-07,-0.002385981842327772
2012-12-21,0.3269667024322314,0.3218153519866143,0.3512179455811541,0.004724300816614652,0.0018639276229088211,9.448601633229303e-07,0.0018629827627454983
2012-12-24,0.32650627083069994,0.3201563791741549,0.3533373499951452,0.0021194044139909995,-0.0009427808402599758,4.2388088279819994e-07,-0.000943204721142774
2012-12-26,0.32616787470656244,0.32005716604247625,0.3537749592509613,0.00043760925581612375,0.00012881120891072953,8.752185116322475e-08,0.0001287236870595663
2012-12-27,0.32481546512582427,0.3213682888227413,0.3538162460514344,0.0013524095807381786,0.0014788633702404155,2.7048191614763576e-07,0.0014785928883242678
