expiration,maturity_years,contract_symbol,last_trade_utc,minutes_from_reference_close,source_option_type,source_price_type,strike,forward,discount,displayed_bid,displayed_ask,last_trade_price,open_interest,volume,call_equivalent_mid,log_moneyness,implied_volatility,total_variance,black_vega,price_noise_scale,iv_uncertainty_approx
2026-11-20,0.2327173169062286,SPXW261120P06250000,2026-08-27T19:59:30+00:00,-0.5,put,reference-session last trade,6250.0,7784.275443957282,0.9999999999999999,19.1,19.5,19.3,128.0,15.0,1553.5754439572815,-0.21952426642367467,0.2763176629402019,0.01776830478434627,345.11653540814586,8.984556042718282,0.026033397768359196
2026-11-20,0.2327173169062286,SPX261120P06325000,2026-08-27T14:35:46+00:00,-324.23333333333335,put,reference-session last trade,6325.0,7784.275443957282,0.9999999999999999,20.4,20.9,21.2,1000.0,6.0,1480.4754439572816,-0.20759569555840093,0.26915252303668663,0.016858759358921838,375.3669470603301,8.984556042718282,0.023935394719967862
2026-11-20,0.2327173169062286,SPX261120P06400000,2026-08-27T19:55:50+00:00,-4.166666666666667,put,reference-session last trade,6400.0,7784.275443957282,0.9999999999999999,22.4,22.9,22.3,4568.0,2.0,1406.5754439572815,-0.19580773980635863,0.2594888393180634,0.01566989433840941,398.89893180447086,8.984556042718282,0.02252338957659145
2026-11-20,0.2327173169062286,SPX261120P06425000,2026-08-27T19:55:11+00:00,-4.816666666666666,put,reference-session last trade,6425.0,7784.275443957282,0.9999999999999999,22.9,23.4,22.9,1818.0,73.0,1382.1754439572817,-0.19190909939070142,0.2567950861676212,0.015346244719469021,409.1761144091854,8.984556042718282,0.0219576747672361
2026-11-20,0.2327173169062286,SPX261120P06500000,2026-08-27T19:55:32+00:00,-4.466666666666667,put,reference-session last trade,6500.0,7784.275443957282,0.9999999999999999,25.0,25.6,25.1,7503.0,433.0,1309.3754439572815,-0.1803035532703934,0.2493398480519205,0.014468119329930617,444.30613509813986,8.984556042718282,0.020221543960300577
2026-11-20,0.2327173169062286,SPX261120P06525000,2026-08-27T19:55:48+00:00,-4.2,put,reference-session last trade,6525.0,7784.275443957282,0.9999999999999999,25.8,26.3,25.9,480.0,3.0,1285.1754439572817,-0.1764647769632277,0.24688227154353878,0.014184319672039144,456.8097884755243,8.984556042718282,0.019668046240212456
2026-11-20,0.2327173169062286,SPX261120P06550000,2026-08-27T19:55:52+00:00,-4.133333333333334,put,reference-session last trade,6550.0,7784.275443957282,0.9999999999999999,26.6,27.1,26.7,1991.0,1.0,1260.9754439572816,-0.17264068052482437,0.24436103140574758,0.013896089423471224,469.4128906840328,8.984556042718282,0.019139985758861253
2026-11-20,0.2327173169062286,SPXW261120P06670000,2026-08-27T18:03:20+00:00,-116.66666666666667,put,reference-session last trade,6670.0,7784.275443957282,0.9999999999999999,31.5,31.9,32.4,18.0,8.0,1146.6754439572817,-0.15448587024445254,0.23488596719788085,0.01283934427063966,546.5932389032728,8.984556042718282,0.016437371345363865
2026-11-20,0.2327173169062286,SPXW261120P06690000,2026-08-27T20:00:27+00:00,0.45,put,reference-session last trade,6690.0,7784.275443957282,0.9999999999999999,32.3,32.8,32.7,10.0,1.0,1126.9754439572816,-0.15149185603184773,0.23192908756180255,0.012518120851105471,554.4540546455604,8.984556042718282,0.016204329226993816
2026-11-20,0.2327173169062286,SPXW261120P06760000,2026-08-27T16:05:57+00:00,-234.05,put,reference-session last trade,6760.0,7784.275443957282,0.9999999999999999,35.1,35.5,36.25,26.0,10.0,1060.5254439572816,-0.1410828401171121,0.22570608437032327,0.011855373317868846,602.1265546543726,8.984556042718282,0.014921374872555683
2026-11-20,0.2327173169062286,SPX261120P06770000,2026-08-27T19:51:49+00:00,-8.183333333333334,put,reference-session last trade,6770.0,7784.275443957282,0.9999999999999999,35.0,35.6,35.6,236.0,1.0,1049.8754439572817,-0.13960464324780128,0.22284666346595497,0.011556889830314113,600.3505408520886,8.984556042718282,0.014965516696239394
2026-11-20,0.2327173169062286,SPX261120P06775000,2026-08-27T19:16:05+00:00,-43.916666666666664,put,reference-session last trade,6775.0,7784.275443957282,0.9999999999999999,35.4,36.1,36.57,1956.0,43.0,1045.8454439572818,-0.13886636340622024,0.22356080201218806,0.011631079361227332,609.1654481938937,8.984556042718282,0.014748958709586155
2026-11-20,0.2327173169062286,SPX261120P06825000,2026-08-27T19:58:41+00:00,-1.3166666666666667,put,reference-session last trade,6825.0,7784.275443957282,0.9999999999999999,37.9,38.4,38.0,1987.0,255.0,997.2754439572817,-0.13151338910096136,0.21690988727793278,0.010949326302282458,635.8876324998189,8.984556042718282,0.014129156762175023
2026-11-20,0.2327173169062286,SPXW261120P06830000,2026-08-27T16:51:33+00:00,-188.45,put,reference-session last trade,6830.0,7784.275443957282,0.9999999999999999,38.8,39.3,39.25,9.0,8.0,993.5254439572817,-0.13078105658928615,0.2179587752623248,0.011055475306440715,646.5467574333607,8.984556042718282,0.013896220094560317
2026-11-20,0.2327173169062286,SPXW261120P06875000,2026-08-27T19:57:23+00:00,-2.6166666666666667,put,reference-session last trade,6875.0,7784.275443957282,0.9999999999999999,41.0,41.4,41.5,97.0,1.0,950.7754439572817,-0.12421408661934988,0.2131860276110743,0.010576602330814859,677.987157686706,8.984556042718282,0.013251808593799343
2026-11-20,0.2327173169062286,SPX261120P06890000,2026-08-27T16:03:51+00:00,-236.15,put,reference-session last trade,6890.0,7784.275443957282,0.9999999999999999,41.3,41.8,42.4,475.0,14.0,936.6754439572817,-0.12203464514641768,0.21175837162300626,0.010435418688449865,689.5795346742791,8.984556042718282,0.013029035217760792
2026-11-20,0.2327173169062286,SPXW261120P06925000,2026-08-27T19:57:26+00:00,-2.566666666666667,put,reference-session last trade,6925.0,7784.275443957282,0.9999999999999999,44.1,44.6,44.6,88.0,1.0,903.8754439572817,-0.11696767809858263,0.20843730808733382,0.010110662475644079,717.3936933499766,8.984556042718282,0.012523884898908938
2026-11-20,0.2327173169062286,SPX261120P06950000,2026-08-27T19:57:57+00:00,-2.05,put,reference-session last trade,6950.0,7784.275443957282,0.9999999999999999,45.0,45.6,45.6,3761.0,5.0,879.8754439572817,-0.11336407059528404,0.20517412233582286,0.009796566024595187,733.7264868719741,8.984556042718282,0.012245102505459874
2026-11-20,0.2327173169062286,SPX261120P06970000,2026-08-27T19:51:49+00:00,-8.183333333333334,put,reference-session last trade,6970.0,7784.275443957282,0.9999999999999999,46.4,46.9,47.0,254.0,1.0,861.2754439572817,-0.11049050539955235,0.20332567169691318,0.009620843108925607,750.7295766220233,8.984556042718282,0.011967766187053822
2026-11-20,0.2327173169062286,SPX261120P06980000,2026-08-27T15:25:02+00:00,-274.96666666666664,put,reference-session last trade,6980.0,7784.275443957282,0.9999999999999999,46.7,47.5,48.29,420.0,2.0,852.5654439572817,-0.10905681339770372,0.20315159882479644,0.009604376807477173,762.8512765753363,8.984556042718282,0.011777598489515014
2026-11-20,0.2327173169062286,SPX261120P06990000,2026-08-27T19:03:55+00:00,-56.083333333333336,put,reference-session last trade,6990.0,7784.275443957282,0.9999999999999999,47.5,48.0,50.1,961.0,1.0,844.3754439572817,-0.1076251739262659,0.2036101905553095,0.009647787335598637,777.9297369793309,8.984556042718282,0.01154931559449693
2026-11-20,0.2327173169062286,SPX261120P07010000,2026-08-27T18:32:12+00:00,-87.8,put,reference-session last trade,7010.0,7784.275443957282,0.9999999999999999,49.0,49.6,52.08,762.0,1.0,826.3554439572818,-0.10476802912548613,0.20231105553067277,0.009525064671168985,798.0733578538756,8.984556042718282,0.011257807260824915
2026-11-20,0.2327173169062286,SPXW261120P07020000,2026-08-27T14:49:15+00:00,-310.75,put,reference-session last trade,7020.0,7784.275443957282,0.9999999999999999,50.6,51.1,52.9,195.0,2.0,817.1754439572817,-0.10334251213426507,0.20141520600313886,0.009440895941928497,807.1412224494637,8.984556042718282,0.01113133091561411
2026-11-20,0.2327173169062286,SPXW261120P07025000,2026-08-27T16:50:38+00:00,-189.36666666666667,put,reference-session last trade,7025.0,7784.275443957282,0.9999999999999999,51.0,51.5,51.8,60.0,4.0,811.0754439572817,-0.1026305149521754,0.19909023676556808,0.009224198225616553,803.1517220385731,8.984556042718282,0.011186623643056547
2026-11-20,0.2327173169062286,SPX261120P07040000,2026-08-27T19:35:19+00:00,-24.683333333333334,put,reference-session last trade,7040.0,7784.275443957282,0.9999999999999999,51.3,51.8,52.92,456.0,100.0,797.1954439572817,-0.10049756000203384,0.19759494887117154,0.00908615995797146,816.3110019541236,8.984556042718282,0.011006290520660177
2026-11-20,0.2327173169062286,SPXW261120P07075000,2026-08-27T16:34:24+00:00,-205.6,put,reference-session last trade,7075.0,7784.275443957282,0.9999999999999999,54.7,55.2,56.2,78.0,3.0,765.4754439572818,-0.0955382866426835,0.19474818980399122,0.008826236500244129,850.6618180371742,8.984556042718282,0.010561842382263422
2026-11-20,0.2327173169062286,SPXW261120P07090000,2026-08-27T17:12:41+00:00,-167.31666666666666,put,reference-session last trade,7090.0,7784.275443957282,0.9999999999999999,56.1,56.6,56.5,20.0,17.0,750.7754439572817,-0.0934203896279487,0.1921677284435321,0.008593886509753602,859.5478593927484,8.984556042718282,0.010452653618456653
2026-11-20,0.2327173169062286,SPXW261120P07100000,2026-08-27T19:36:26+00:00,-23.566666666666666,put,reference-session last trade,7100.0,7784.275443957282,0.9999999999999999,56.9,57.4,58.5,4472.0,68.0,742.7754439572817,-0.09201094612471507,0.1925098005671679,0.00862450919021195,874.8585184066943,8.984556042718282,0.01026972459396188
2026-11-20,0.2327173169062286,SPXW261120P07110000,2026-08-27T13:36:28+00:00,-383.53333333333336,put,reference-session last trade,7110.0,7784.275443957282,0.9999999999999999,57.4,57.9,65.15,19.0,1.0,739.4254439572817,-0.09060348635683538,0.19795841263505623,0.009119617566883644,911.8195773657019,8.984556042718282,0.00985343621232083
2026-11-20,0.2327173169062286,SPX261120P07130000,2026-08-27T15:01:44+00:00,-298.26666666666665,put,reference-session last trade,7130.0,7784.275443957282,0.9999999999999999,58.2,59.0,60.97,158.0,42.0,715.2454439572817,-0.08779449574578026,0.18934082080694037,0.008342903342989464,902.4154970293322,8.984556042718282,0.009956118963265374
2026-11-20,0.2327173169062286,SPX261120P07140000,2026-08-27T19:35:19+00:00,-24.683333333333334,put,reference-session last trade,7140.0,7784.275443957282,0.9999999999999999,59.4,60.1,61.74,321.0,51.0,706.0154439572817,-0.08639295382049189,0.18819204847479576,0.008241974002127008,911.363502261921,8.984556042718282,0.00985836718325831
2026-11-20,0.2327173169062286,SPX261120P07170000,2026-08-27T19:52:01+00:00,-7.983333333333333,put,reference-session last trade,7170.0,7784.275443957282,0.9999999999999999,62.2,62.9,63.5,241.0,2.0,677.7754439572817,-0.08220007556045582,0.18406521678622098,0.007884463634763791,935.7795375477446,8.984556042718282,0.009601146084325315
2026-11-20,0.2327173169062286,SPX261120P07190000,2026-08-27T19:52:02+00:00,-7.966666666666667,put,reference-session last trade,7190.0,7784.275443957282,0.9999999999999999,64.0,64.9,65.5,631.0,1.0,659.7754439572817,-0.07941455843902955,0.18212062964181414,0.007718750220386367,955.9977899288514,8.984556042718282,0.009398092900807797
2026-11-20,0.2327173169062286,SPX261120P07210000,2026-08-27T19:52:01+00:00,-7.983333333333333,put,reference-session last trade,7210.0,7784.275443957282,0.9999999999999999,66.1,66.7,67.7,256.0,1.0,641.9754439572818,-0.0766367788751271,0.18029976707302536,0.007565175935824537,977.0325067847399,8.984556042718282,0.009195759588680463
2026-11-20,0.2327173169062286,SPX261120P07220000,2026-08-27T19:08:22+00:00,-51.63333333333333,put,reference-session last trade,7220.0,7784.275443957282,0.9999999999999999,67.2,67.8,71.1,504.0,3.0,635.3754439572817,-0.07525077726725003,0.18167400211995371,0.007680938149031842,997.0017975941004,8.984556042718282,0.009011574567266804
2026-11-20,0.2327173169062286,SPX261120P07240000,2026-08-27T19:52:01+00:00,-7.983333333333333,put,reference-session last trade,7240.0,7784.275443957282,0.9999999999999999,69.4,70.1,71.1,749.0,5.0,615.3754439572817,-0.07248452377435982,0.17750243087803944,0.007332250793284378,1008.800925454845,8.984556042718282,0.008906173473886687
2026-11-20,0.2327173169062286,SPX261120P07270000,2026-08-27T19:51:55+00:00,-8.083333333333334,put,reference-session last trade,7270.0,7784.275443957282,0.9999999999999999,73.3,74.0,74.8,230.0,9.0,589.0754439572817,-0.06834943862655685,0.17479315300960913,0.007110129880406443,1041.4540802492527,8.984556042718282,0.008626934411326129
2026-11-20,0.2327173169062286,SPX261120P07275000,2026-08-27T15:36:33+00:00,-263.45,put,reference-session last trade,7275.0,7784.275443957282,0.9999999999999999,73.9,74.5,77.52,3786.0,111.0,586.7954439572818,-0.06766191711442868,0.1763225574686689,0.007235098598616903,1054.5168706804368,8.984556042718282,0.008520068566490466
2026-11-20,0.2327173169062286,SPX261120P07290000,2026-08-27T19:35:19+00:00,-24.683333333333334,put,reference-session last trade,7290.0,7784.275443957282,0.9999999999999999,75.2,75.9,78.64,534.0,100.0,572.9154439572818,-0.06560218415141812,0.17415709418931621,0.007058477601094156,1067.8655322152504,8.984556042718282,0.008413564977680409
2026-11-20,0.2327173169062286,SPX261120P07300000,2026-08-27T19:51:36+00:00,-8.4,put,reference-session last trade,7300.0,7784.275443957282,0.9999999999999999,76.6,77.3,79.0,8369.0,2.0,563.2754439572818,-0.06423138201763942,0.17233575315840485,0.006911613975133046,1075.475504392809,8.984556042718282,0.008354031315469872
2026-11-20,0.2327173169062286,SPX261120P07305000,2026-08-27T14:47:04+00:00,-312.93333333333334,put,reference-session last trade,7305.0,7784.275443957282,0.9999999999999999,77.0,77.8,82.49,491.0,213.0,561.7654439572817,-0.06354668496932211,0.17447262339123706,0.007084077170723443,1090.378403924131,8.984556042718282,0.008239851422574059
2026-11-20,0.2327173169062286,SPXW261120P07320000,2026-08-27T17:01:08+00:00,-178.86666666666667,put,reference-session last trade,7320.0,7784.275443957282,0.9999999999999999,80.1,80.5,81.73,15.0,4.0,546.0054439572817,-0.061495402198764613,0.17050179148369,0.006765292748603846,1097.5900075142201,8.984556042718282,0.00818571231626476
2026-11-20,0.2327173169062286,SPX261120P07335000,2026-08-27T19:58:13+00:00,-1.7833333333333334,put,reference-session last trade,7335.0,7784.275443957282,0.9999999999999999,81.4,82.0,83.1,2149.0,10.0,532.3754439572817,-0.05944831857703978,0.16845122348854097,0.0066035434607990195,1111.8894998051167,8.984556042718282,0.008080439687840406
2026-11-20,0.2327173169062286,SPX261120P07390000,2026-08-27T19:51:52+00:00,-8.133333333333333,put,reference-session last trade,7390.0,7784.275443957282,0.9999999999999999,89.2,90.0,92.2,408.0,25.0,486.47544395728175,-0.05197799521187441,0.16407286293520715,0.0062647279121127945,1175.6261207693403,8.984556042718282,0.007642358300816511
2026-11-20,0.2327173169062286,SPX261120P07400000,2026-08-27T17:12:21+00:00,-167.65,put,reference-session last trade,7400.0,7784.275443957282,0.9999999999999999,91.5,92.2,91.3,10624.0,1.0,475.5754439572818,-0.050625729961860835,0.1610228976003864,0.00603398152467648,1180.286408689908,8.984556042718282,0.007612182921508807
2026-11-20,0.2327173169062286,SPX261120P07435000,2026-08-27T20:12:07+00:00,12.116666666666667,put,reference-session last trade,7435.0,7784.275443957282,0.9999999999999999,97.7,98.4,100.92,192.0,6.0,450.1954439572818,-0.045907150259866455,0.16087219727433877,0.006022692478437427,1228.1818425079546,8.984556042718282,0.007315330459837906
2026-11-20,0.2327173169062286,SPX261120P07450000,2026-08-27T19:51:36+00:00,-8.4,put,reference-session last trade,7450.0,7784.275443957282,0.9999999999999999,100.0,100.8,103.1,4944.0,43.0,437.37544395728173,-0.043891697780516714,0.15907385345182118,0.0058887932167583186,1243.522454430046,8.984556042718282,0.007225085490584283
2026-11-20,0.2327173169062286,SPXW261120P07470000,2026-08-27T20:00:27+00:00,0.45,put,reference-session last trade,7470.0,7784.275443957282,0.9999999999999999,104.8,105.4,107.8,11.0,6.0,422.0754439572818,-0.04121073102725886,0.15800322515828397,0.005809792275525386,1267.0732391508495,8.984556042718282,0.007090794569017521
2026-11-20,0.2327173169062286,SPX261120P07475000,2026-08-27T19:37:33+00:00,-22.45,put,reference-session last trade,7475.0,7784.275443957282,0.9999999999999999,104.4,105.3,108.34,3178.0,202.0,417.61544395728174,-0.04054161089523472,0.1572127667773235,0.005751807236718396,1271.672870866547,8.984556042718282,0.007065147215569677
2026-11-20,0.2327173169062286,SPX261120P07495000,2026-08-27T19:39:48+00:00,-20.2,put,reference-session last trade,7495.0,7784.275443957282,0.9999999999999999,108.8,109.5,112.26,252.0,2.0,401.53544395728176,-0.037869598617423866,0.1553597285802944,0.005617015325081815,1292.9255657963188,8.984556042718282,0.006949012596239175
2026-11-20,0.2327173169062286,SPX261120P07505000,2026-08-27T15:06:04+00:00,-293.93333333333334,put,reference-session last trade,7505.0,7784.275443957282,0.9999999999999999,110.8,111.6,115.95,435.0,1.0,395.22544395728175,-0.036536265086559584,0.1557109099351139,0.005642437878685279,1305.9587081050015,8.984556042718282,0.006879663183038331
2026-11-20,0.2327173169062286,SPXW261120P07525000,2026-08-27T17:01:08+00:00,-178.86666666666667,put,reference-session last trade,7525.0,7784.275443957282,0.9999999999999999,116.5,117.1,117.96,31.0,2.0,377.23544395728175,-0.03387491953704538,0.15220243367317302,0.0053910318120824465,1323.3451912542175,8.984556042718282,0.006789276223691154
2026-11-20,0.2327173169062286,SPXW261120P07550000,2026-08-27T19:58:14+00:00,-1.7666666666666666,put,reference-session last trade,7550.0,7784.275443957282,0.9999999999999999,121.2,122.1,124.84,164.0,3.0,359.1154439572818,-0.03055816691105156,0.15093244000118974,0.005301440445723705,1350.1146099880996,8.984556042718282,0.00665466174223348
2026-11-20,0.2327173169062286,SPX261120P07555000,2026-08-27T19:38:27+00:00,-21.55,put,reference-session last trade,7555.0,7784.275443957282,0.9999999999999999,122.2,123.0,126.17,96.0,1.0,355.4454439572818,-0.02989613444728193,0.15061356990570074,0.005279063743676521,1355.1886771431284,8.984556042718282,0.006629745506477085
2026-11-20,0.2327173169062286,SPX261120P07635000,2026-08-27T17:56:40+00:00,-123.33333333333333,put,reference-session last trade,7635.0,7784.275443957282,0.9999999999999999,142.9,143.9,147.38,104.0,1.0,296.6554439572818,-0.019362791501389046,0.14411255455983252,0.0048331729293625185,1426.366613595645,8.984556042718282,0.006298910782880451
2026-11-20,0.2327173169062286,SPXW261120P07640000,2026-08-27T18:19:39+00:00,-100.35,put,reference-session last trade,7640.0,7784.275443957282,0.9999999999999999,145.5,146.4,153.3,46.0,38.0,297.5754439572818,-0.018708126993555722,0.14683168427814802,0.005017279118895025,1432.386178872432,8.984556042718282,0.0062724397758367675
2026-11-20,0.2327173169062286,SPXW261120P07650000,2026-08-27T20:11:48+00:00,11.8,put,reference-session last trade,7650.0,7784.275443957282,0.9999999999999999,148.5,149.1,154.0,216.0,3.0,288.2754439572818,-0.017400082333540345,0.1444477115150485,0.004855679714618611,1438.6693758868719,8.984556042718282,0.00624504572996817
2026-11-20,0.2327173169062286,SPX261120P07680000,2026-08-27T14:53:37+00:00,-306.3833333333333,put,reference-session last trade,7680.0,7784.275443957282,0.9999999999999999,156.9,157.9,165.05,181.0,35.0,269.32544395728183,-0.013486183012404037,0.1432635962252926,0.004776396797506673,1459.103932288271,8.984556042718282,0.0061575846955796085
2026-11-20,0.2327173169062286,SPXW261120P07690000,2026-08-27T17:42:18+00:00,-137.7,put,reference-session last trade,7690.0,7784.275443957282,0.9999999999999999,160.2,161.0,164.5,52.0,1.0,258.7754439572818,-0.012184946654432198,0.13988444346447257,0.004553732756977532,1464.0956939774742,8.984556042718282,0.006136590715809122
2026-11-20,0.2327173169062286,SPX261120P07695000,2026-08-27T14:05:29+00:00,-354.51666666666665,put,reference-session last trade,7695.0,7784.275443957282,0.9999999999999999,161.8,162.8,175.48,28.0,2.0,264.7554439572818,-0.011534962881142297,0.1458537555468451,0.004950669488309656,1468.699574475529,8.984556042718282,0.006117354562403721
2026-11-20,0.2327173169062286,SPX261120P07705000,2026-08-27T14:05:29+00:00,-354.51666666666665,put,reference-session last trade,7705.0,7784.275443957282,0.9999999999999999,164.8,165.9,179.13,64.0,2.0,258.4054439572818,-0.010236261399905742,0.14526053217351587,0.004910480185142528,1473.736090743089,8.984556042718282,0.00609644840697908
2026-11-20,0.2327173169062286,SPX261120P07710000,2026-08-27T13:30:25+00:00,-389.5833333333333,put,reference-session last trade,7710.0,7784.275443957282,0.9999999999999999,166.9,167.9,183.7,132.0,32.0,257.9754439572818,-0.009587542596746735,0.14680620985327825,0.005015538333678865,1476.415907270116,8.984556042718282,0.006085382850778594
2026-11-20,0.2327173169062286,SPXW261120P07725000,2026-08-27T15:28:04+00:00,-271.93333333333334,put,reference-session last trade,7725.0,7784.275443957282,0.9999999999999999,172.9,173.7,180.22,70.0,5.0,239.49544395728182,-0.007643907388175707,0.13974700543845064,0.004544788966368844,1481.9867424297888,8.984556042718282,0.006062507703670593
2026-11-20,0.2327173169062286,SPX261120P07735000,2026-08-27T17:32:42+00:00,-147.3,put,reference-session last trade,7735.0,7784.275443957282,0.9999999999999999,175.1,176.2,178.15,27.0,12.0,227.42544395728183,-0.006350246146955392,0.1351763529683363,0.004252361243407859,1485.5032068778344,8.984556042718282,0.006048156611927906
2026-11-20,0.2327173169062286,SPXW261120P07770000,2026-08-27T13:45:03+00:00,-374.95,put,reference-session last trade,7770.0,7784.275443957282,0.9999999999999999,190.2,191.1,205.03,16.0,1.0,219.30544395728182,-0.0018355657924288245,0.1417304879230402,0.004674716365740612,1495.3186118936167,8.984556042718282,0.006008455971360223
2026-11-20,0.2327173169062286,SPX261120P07780000,2026-08-27T17:07:09+00:00,-172.85,put,reference-session last trade,7780.0,7784.275443957282,0.9999999999999999,193.2,194.2,195.27,37.0,20.0,199.54544395728183,-0.000549391981684633,0.13182500099387226,0.004044122177680837,1496.881989978689,8.984556042718282,0.006002180601321948
2026-11-20,0.2327173169062286,SPX261120C07840000,2026-08-27T18:53:30+00:00,-66.5,call,reference-session last trade,7840.0,7784.275443957282,0.9999999999999999,175.0,176.2,166.4,92.0,4.0,166.4,0.007133104190331681,0.12837975008497204,0.003835497932128103,1492.803633566119,8.984556042718282,0.006018578626617698
2026-11-20,0.2327173169062286,SPX261120C07845000,2026-08-27T17:06:23+00:00,-173.61666666666667,call,reference-session last trade,7845.0,7784.275443957282,0.9999999999999999,172.5,173.6,176.4,74.0,2.0,176.4,0.007770656013010966,0.13655578919357714,0.004339592341666962,1492.7013239618423,8.984556042718282,0.006018991139414272
2026-11-20,0.2327173169062286,SPXW261120C07860000,2026-08-27T14:06:59+00:00,-353.01666666666665,call,reference-session last trade,7860.0,7784.275443957282,0.9999999999999999,166.1,167.1,152.5,21.0,8.0,152.5,0.009680876269130218,0.12486400474986332,0.003628300268267709,1485.3844826099703,8.984556042718282,0.006048640030850134
2026-11-20,0.2327173169062286,SPX261120C07895000,2026-08-27T17:56:40+00:00,-123.33333333333333,call,reference-session last trade,7895.0,7784.275443957282,0.9999999999999999,148.7,149.9,149.52,2.0,1.0,149.52,0.014123917535620504,0.13260017941297803,0.004091823803778471,1471.6382343588614,8.984556042718282,0.0061051390436539735
2026-11-20,0.2327173169062286,SPX261120C07900000,2026-08-27T18:53:28+00:00,-66.53333333333333,call,reference-session last trade,7900.0,7784.275443957282,0.9999999999999999,145.1,146.1,145.5,9484.0,1.0,145.5,0.014757029300990971,0.13121878319367172,0.004007012649802505,1468.0072053793251,8.984556042718282,0.006120239743916462
2026-11-20,0.2327173169062286,SPX261120C07910000,2026-08-27T17:49:26+00:00,-130.56666666666666,call,reference-session last trade,7910.0,7784.275443957282,0.9999999999999999,140.4,141.4,142.6,184.0,1.0,142.6,0.016022051607577588,0.13191470824433207,0.004049628121426192,1462.3015463626277,8.984556042718282,0.006144119908145302
2026-11-20,0.2327173169062286,SPX261120C07920000,2026-08-27T15:19:51+00:00,-280.15,call,reference-session last trade,7920.0,7784.275443957282,0.9999999999999999,137.1,138.1,134.88,61.0,6.0,134.88,0.017285475654349708,0.12925109523659875,0.003887739569303565,1453.437813632395,8.984556042718282,0.006181589579167688
2026-11-20,0.2327173169062286,SPX261120C07930000,2026-08-27T18:53:28+00:00,-66.53333333333333,call,reference-session last trade,7930.0,7784.275443957282,0.9999999999999999,130.6,131.6,124.4,115.0,4.0,124.4,0.018547305474771757,0.12458932157074318,0.0036123543304693614,1441.103558253864,8.984556042718282,0.006234497161053825
2026-11-20,0.2327173169062286,SPX261120C07950000,2026-08-27T19:13:54+00:00,-46.1,call,reference-session last trade,7950.0,7784.275443957282,0.9999999999999999,122.8,123.8,117.97,1167.0,12.0,117.97,0.02106619849425573,0.1251243421833277,0.0036434458195178394,1423.868811366023,8.984556042718282,0.006309960560270107
2026-11-20,0.2327173169062286,SPX261120C07960000,2026-08-27T18:53:28+00:00,-66.53333333333333,call,reference-session last trade,7960.0,7784.275443957282,0.9999999999999999,118.5,119.6,112.1,137.0,3.0,112.1,0.022323269684306767,0.12343566279909732,0.003545765482013577,1411.4948203267875,8.984556042718282,0.006365277373556489
2026-11-20,0.2327173169062286,SPX261120C07980000,2026-08-27T19:39:40+00:00,-20.333333333333332,call,reference-session last trade,7980.0,7784.275443957282,0.9999999999999999,110.6,111.6,106.91,509.0,50.0,106.91,0.024832681289732577,0.12452355793240343,0.0036085418228947123,1391.9731900790505,8.984556042718282,0.006454546759056506
2026-11-20,0.2327173169062286,SPX261120C07990000,2026-08-27T18:53:28+00:00,-66.53333333333333,call,reference-session last trade,7990.0,7784.275443957282,0.9999999999999999,106.6,107.7,100.8,105.0,3.0,100.8,0.0260850296061984,0.12244848142459659,0.003489277484657443,1376.1714579345626,8.984556042718282,0.006528660357629289
2026-11-20,0.2327173169062286,SPX261120C08020000,2026-08-27T18:53:28+00:00,-66.53333333333333,call,reference-session last trade,8020.0,7784.275443957282,0.9999999999999999,95.7,96.7,90.3,28.0,2.0,90.3,0.029832691706438208,0.12149587062245652,0.003435197697895247,1335.2906293174042,8.984556042718282,0.006728539724203078
2026-11-20,0.2327173169062286,SPXW261120C08030000,2026-08-27T14:12:12+00:00,-347.8,call,reference-session last trade,8030.0,7784.275443957282,0.9999999999999999,93.3,94.2,86.14,30.0,4.0,86.14,0.03107879778668552,0.12055289811786699,0.0033820810562421063,1318.5372444466134,8.984556042718282,0.006814032808370974
2026-11-20,0.2327173169062286,SPX261120C08050000,2026-08-27T19:54:37+00:00,-5.383333333333334,call,reference-session last trade,8050.0,7784.275443957282,0.9999999999999999,85.0,85.8,84.6,2278.0,52.0,84.6,0.03356636125848706,0.12367865645200213,0.003559739507873104,1299.8956158585147,8.984556042718282,0.006911751938469645
2026-11-20,0.2327173169062286,SPX261120C08060000,2026-08-27T18:53:29+00:00,-66.51666666666667,call,reference-session last trade,8060.0,7784.275443957282,0.9999999999999999,81.8,82.8,77.5,33.0,1.0,77.5,0.03480782634655212,0.12026468132859773,0.0033659286896122625,1272.7847133779842,8.984556042718282,0.0070589754483090655
2026-11-20,0.2327173169062286,SPX261120C08100000,2026-08-27T17:18:03+00:00,-161.95,call,reference-session last trade,8100.0,7784.275443957282,0.9999999999999999,69.9,70.7,74.32,8439.0,32.0,74.32,0.03975833150640818,0.1258836955437221,0.003687802623732469,1232.8172480919056,8.984556042718282,0.007287824741764555
2026-11-20,0.2327173169062286,SPX261120C08130000,2026-08-27T19:37:20+00:00,-22.666666666666668,call,reference-session last trade,8130.0,7784.275443957282,0.9999999999999999,62.3,63.3,59.9,135.0,2.0,59.9,0.0434551933877343,0.11963486244332189,0.003330766670789231,1152.6247158067,8.984556042718282,0.007794866724187988
